index	prediction
2055	neutral
2056	neutral
2057	neutral
2058	contradiction
2059	neutral
2060	neutral
2061	entailment
2062	neutral
2063	entailment
2064	contradiction
2065	contradiction
2066	neutral
2067	neutral
2068	neutral
2069	entailment
2070	neutral
2071	contradiction
2072	neutral
2073	neutral
2074	entailment
2075	neutral
2076	contradiction
2077	contradiction
2078	entailment
2079	entailment
2080	entailment
2081	contradiction
2082	neutral
2083	neutral
2084	contradiction
2085	entailment
2086	neutral
2087	contradiction
2088	contradiction
2089	entailment
2090	neutral
2091	contradiction
2092	entailment
2093	entailment
2094	contradiction
2095	contradiction
2096	entailment
2097	neutral
2098	neutral
2099	entailment
2100	neutral
2101	neutral
2102	contradiction
2103	contradiction
2104	contradiction
2105	contradiction
2106	entailment
2107	entailment
2108	contradiction
2109	entailment
2110	contradiction
2111	entailment
2112	neutral
2113	entailment
2114	entailment
2115	entailment
2116	entailment
2117	entailment
2118	entailment
2119	neutral
2120	contradiction
2121	neutral
2122	entailment
2123	neutral
2124	entailment
2125	contradiction
2126	neutral
2127	neutral
2128	entailment
2129	entailment
2130	neutral
2131	neutral
2132	contradiction
2133	entailment
2134	contradiction
2135	contradiction
2136	neutral
2137	neutral
2138	contradiction
2139	neutral
2140	neutral
2141	neutral
2142	neutral
2143	contradiction
2144	neutral
2145	entailment
2146	contradiction
2147	entailment
2148	entailment
2149	neutral
2150	entailment
2151	entailment
2152	neutral
2153	neutral
2154	contradiction
2155	entailment
2156	entailment
2157	neutral
2158	neutral
2159	contradiction
2160	contradiction
2161	neutral
2162	entailment
2163	contradiction
2164	neutral
2165	entailment
2166	neutral
2167	entailment
2168	contradiction
2169	entailment
2170	entailment
2171	neutral
2172	entailment
2173	entailment
2174	entailment
2175	contradiction
2176	entailment
2177	contradiction
2178	neutral
2179	contradiction
2180	contradiction
2181	entailment
2182	entailment
2183	entailment
2184	contradiction
2185	neutral
2186	neutral
2187	contradiction
2188	neutral
2189	entailment
2190	entailment
2191	contradiction
2192	neutral
2193	neutral
2194	entailment
2195	entailment
2196	contradiction
2197	neutral
2198	entailment
2199	contradiction
2200	entailment
2201	neutral
2202	contradiction
2203	entailment
2204	entailment
2205	neutral
2206	neutral
2207	contradiction
2208	entailment
2209	neutral
2210	entailment
2211	contradiction
2212	entailment
2213	neutral
2214	entailment
2215	neutral
2216	contradiction
2217	entailment
2218	contradiction
2219	contradiction
2220	entailment
2221	neutral
2222	contradiction
2223	entailment
2224	entailment
2225	contradiction
2226	neutral
2227	neutral
2228	contradiction
2229	neutral
2230	entailment
2231	entailment
2232	entailment
2233	neutral
2234	neutral
2235	entailment
2236	contradiction
2237	neutral
2238	neutral
2239	entailment
2240	neutral
2241	neutral
2242	entailment
2243	neutral
2244	neutral
2245	neutral
2246	neutral
2247	neutral
2248	neutral
2249	entailment
2250	contradiction
2251	neutral
2252	neutral
2253	entailment
2254	contradiction
2255	neutral
2256	entailment
2257	entailment
2258	contradiction
2259	contradiction
2260	entailment
2261	entailment
2262	contradiction
2263	neutral
2264	entailment
2265	entailment
2266	neutral
2267	entailment
2268	entailment
2269	entailment
2270	contradiction
2271	neutral
2272	entailment
2273	entailment
2274	neutral
2275	entailment
2276	entailment
2277	neutral
2278	contradiction
2279	neutral
2280	neutral
2281	entailment
2282	neutral
2283	neutral
2284	entailment
2285	neutral
2286	entailment
2287	neutral
2288	contradiction
2289	entailment
2290	entailment
2291	contradiction
2292	entailment
2293	neutral
2294	entailment
2295	contradiction
2296	entailment
2297	contradiction
2298	neutral
2299	entailment
2300	contradiction
2301	entailment
2302	entailment
2303	contradiction
2304	contradiction
2305	entailment
2306	entailment
2307	entailment
2308	neutral
2309	entailment
2310	neutral
2311	entailment
2312	contradiction
2313	entailment
2314	entailment
2315	entailment
2316	neutral
2317	contradiction
2318	entailment
2319	contradiction
2320	contradiction
2321	entailment
2322	entailment
2323	entailment
2324	neutral
2325	entailment
2326	entailment
2327	neutral
2328	entailment
2329	entailment
2330	neutral
2331	contradiction
2332	entailment
2333	contradiction
2334	entailment
2335	entailment
2336	entailment
2337	entailment
2338	entailment
2339	entailment
2340	entailment
2341	neutral
2342	entailment
2343	contradiction
2344	entailment
2345	entailment
2346	contradiction
2347	entailment
2348	entailment
2349	entailment
2350	neutral
2351	contradiction
2352	neutral
2353	entailment
2354	contradiction
2355	contradiction
2356	contradiction
2357	entailment
2358	contradiction
2359	contradiction
2360	entailment
2361	entailment
2362	contradiction
2363	contradiction
2364	entailment
2365	contradiction
2366	contradiction
2367	neutral
2368	entailment
2369	entailment
2370	contradiction
2371	entailment
2372	contradiction
2373	entailment
2374	neutral
2375	entailment
2376	contradiction
2377	neutral
2378	contradiction
2379	contradiction
2380	entailment
2381	entailment
2382	neutral
2383	contradiction
2384	neutral
2385	contradiction
2386	neutral
2387	neutral
2388	contradiction
2389	contradiction
2390	entailment
2391	neutral
2392	neutral
2393	contradiction
2394	contradiction
2395	contradiction
2396	entailment
2397	neutral
2398	entailment
2399	neutral
2400	contradiction
2401	contradiction
2402	entailment
2403	entailment
2404	contradiction
2405	entailment
2406	contradiction
2407	neutral
2408	entailment
2409	neutral
2410	neutral
2411	neutral
2412	entailment
2413	entailment
2414	entailment
2415	contradiction
2416	entailment
2417	entailment
2418	neutral
2419	neutral
2420	contradiction
2421	neutral
2422	entailment
2423	neutral
2424	contradiction
2425	entailment
2426	neutral
2427	contradiction
2428	neutral
2429	neutral
2430	entailment
2431	contradiction
2432	entailment
2433	contradiction
2434	neutral
2435	contradiction
2436	contradiction
2437	neutral
2438	neutral
2439	contradiction
2440	neutral
2441	entailment
2442	entailment
2443	neutral
2444	entailment
2445	neutral
2446	neutral
2447	entailment
2448	contradiction
2449	entailment
2450	contradiction
2451	contradiction
2452	entailment
2453	entailment
2454	contradiction
2455	neutral
2456	contradiction
2457	neutral
2458	neutral
2459	neutral
2460	entailment
2461	contradiction
2462	entailment
2463	entailment
2464	neutral
2465	contradiction
2466	entailment
2467	contradiction
2468	neutral
2469	neutral
2470	entailment
2471	entailment
2472	entailment
2473	neutral
2474	neutral
2475	neutral
2476	neutral
2477	entailment
2478	contradiction
2479	neutral
2480	neutral
2481	neutral
2482	entailment
2483	neutral
2484	neutral
2485	contradiction
2486	entailment
2487	entailment
2488	contradiction
2489	entailment
2490	neutral
2491	entailment
2492	contradiction
2493	neutral
2494	contradiction
2495	entailment
2496	contradiction
2497	contradiction
2498	contradiction
2499	entailment
2500	entailment
2501	entailment
2502	contradiction
2503	entailment
2504	neutral
2505	contradiction
2506	neutral
2507	neutral
2508	contradiction
2509	contradiction
2510	neutral
2511	contradiction
2512	entailment
2513	neutral
2514	neutral
2515	neutral
2516	contradiction
2517	entailment
2518	entailment
2519	contradiction
2520	contradiction
2521	contradiction
2522	contradiction
2523	entailment
2524	neutral
2525	entailment
2526	contradiction
2527	neutral
2528	contradiction
2529	contradiction
2530	entailment
2531	entailment
2532	entailment
2533	entailment
2534	entailment
2535	neutral
2536	entailment
2537	entailment
2538	contradiction
2539	entailment
2540	entailment
2541	entailment
2542	entailment
2543	entailment
2544	entailment
2545	entailment
2546	neutral
2547	contradiction
2548	entailment
2549	entailment
2550	neutral
2551	entailment
2552	entailment
2553	contradiction
2554	neutral
2555	neutral
2556	contradiction
2557	neutral
2558	entailment
2559	neutral
2560	entailment
2561	neutral
2562	contradiction
2563	neutral
2564	entailment
2565	contradiction
2566	entailment
2567	neutral
2568	contradiction
2569	neutral
2570	contradiction
2571	neutral
2572	contradiction
2573	contradiction
2574	entailment
2575	contradiction
2576	neutral
2577	neutral
2578	neutral
2579	entailment
2580	contradiction
2581	entailment
2582	entailment
2583	entailment
2584	entailment
2585	entailment
2586	contradiction
2587	entailment
2588	neutral
2589	contradiction
2590	entailment
2591	entailment
2592	contradiction
2593	neutral
2594	neutral
2595	contradiction
2596	entailment
2597	neutral
2598	contradiction
2599	neutral
2600	neutral
2601	neutral
2602	entailment
2603	entailment
2604	contradiction
2605	entailment
2606	neutral
2607	entailment
2608	neutral
2609	contradiction
2610	neutral
2611	neutral
2612	entailment
2613	entailment
2614	contradiction
2615	entailment
2616	contradiction
2617	neutral
2618	neutral
2619	contradiction
2620	neutral
2621	entailment
2622	entailment
2623	entailment
2624	neutral
2625	neutral
2626	neutral
2627	contradiction
2628	entailment
2629	contradiction
2630	entailment
2631	contradiction
2632	entailment
2633	neutral
2634	neutral
2635	neutral
2636	neutral
2637	contradiction
2638	entailment
2639	neutral
2640	entailment
2641	neutral
2642	neutral
2643	contradiction
2644	entailment
2645	neutral
2646	contradiction
2647	neutral
2648	neutral
2649	entailment
2650	entailment
2651	neutral
2652	entailment
2653	neutral
2654	neutral
2655	neutral
2656	neutral
2657	entailment
2658	entailment
2659	contradiction
2660	neutral
2661	entailment
2662	neutral
2663	contradiction
2664	contradiction
2665	entailment
2666	contradiction
2667	neutral
2668	entailment
2669	neutral
2670	neutral
2671	entailment
2672	contradiction
2673	entailment
2674	entailment
2675	neutral
2676	entailment
2677	entailment
2678	entailment
2679	entailment
2680	contradiction
2681	entailment
2682	contradiction
2683	entailment
2684	contradiction
2685	neutral
2686	entailment
2687	neutral
2688	neutral
2689	neutral
2690	neutral
2691	entailment
2692	neutral
2693	contradiction
2694	contradiction
2695	entailment
2696	entailment
2697	contradiction
2698	contradiction
2699	neutral
2700	entailment
2701	contradiction
2702	entailment
2703	neutral
2704	neutral
2705	entailment
2706	contradiction
2707	neutral
2708	neutral
2709	neutral
2710	entailment
2711	entailment
2712	entailment
2713	entailment
2714	neutral
2715	entailment
2716	neutral
2717	contradiction
2718	contradiction
2719	contradiction
2720	entailment
2721	entailment
2722	neutral
2723	entailment
2724	contradiction
2725	contradiction
2726	neutral
2727	entailment
2728	neutral
2729	entailment
2730	neutral
2731	neutral
2732	neutral
2733	neutral
2734	neutral
2735	neutral
2736	entailment
2737	entailment
2738	entailment
2739	contradiction
2740	contradiction
2741	neutral
2742	neutral
2743	neutral
2744	contradiction
2745	contradiction
2746	contradiction
2747	entailment
2748	entailment
2749	contradiction
2750	contradiction
2751	entailment
2752	contradiction
2753	entailment
2754	neutral
2755	contradiction
2756	entailment
2757	neutral
2758	contradiction
2759	contradiction
2760	neutral
2761	entailment
2762	contradiction
2763	contradiction
2764	contradiction
2765	entailment
2766	neutral
2767	neutral
2768	entailment
2769	contradiction
2770	neutral
2771	contradiction
2772	neutral
2773	entailment
2774	entailment
2775	entailment
2776	entailment
2777	contradiction
2778	entailment
2779	neutral
2780	entailment
2781	contradiction
2782	neutral
2783	entailment
2784	neutral
2785	neutral
2786	contradiction
2787	contradiction
2788	neutral
2789	neutral
2790	neutral
2791	contradiction
2792	neutral
2793	neutral
2794	contradiction
2795	entailment
2796	contradiction
2797	contradiction
2798	neutral
2799	contradiction
2800	neutral
2801	contradiction
2802	entailment
2803	contradiction
2804	contradiction
2805	entailment
2806	neutral
2807	neutral
2808	contradiction
2809	neutral
2810	neutral
2811	entailment
2812	contradiction
2813	contradiction
2814	contradiction
2815	neutral
2816	neutral
2817	contradiction
2818	contradiction
2819	entailment
2820	entailment
2821	entailment
2822	neutral
2823	entailment
2824	entailment
2825	neutral
2826	contradiction
2827	entailment
2828	entailment
2829	neutral
2830	entailment
2831	neutral
2832	neutral
2833	contradiction
2834	contradiction
2835	contradiction
2836	neutral
2837	contradiction
2838	neutral
2839	contradiction
2840	neutral
2841	neutral
2842	neutral
2843	neutral
2844	contradiction
2845	contradiction
2846	entailment
2847	entailment
2848	entailment
2849	entailment
2850	contradiction
2851	entailment
2852	entailment
2853	neutral
2854	entailment
2855	entailment
2856	contradiction
2857	contradiction
2858	neutral
2859	contradiction
2860	contradiction
2861	entailment
2862	entailment
2863	contradiction
2864	entailment
2865	contradiction
2866	neutral
2867	entailment
2868	contradiction
2869	entailment
2870	entailment
2871	neutral
2872	entailment
2873	entailment
2874	entailment
2875	neutral
2876	neutral
2877	neutral
2878	contradiction
2879	contradiction
2880	entailment
2881	entailment
2882	neutral
2883	contradiction
2884	entailment
2885	entailment
2886	neutral
2887	contradiction
2888	contradiction
2889	entailment
2890	contradiction
2891	neutral
2892	contradiction
2893	contradiction
2894	entailment
2895	contradiction
2896	neutral
2897	entailment
2898	contradiction
2899	entailment
2900	contradiction
2901	entailment
2902	entailment
2903	contradiction
2904	entailment
2905	entailment
2906	neutral
2907	entailment
2908	entailment
2909	entailment
2910	entailment
2911	neutral
2912	neutral
2913	entailment
2914	contradiction
2915	neutral
2916	entailment
2917	neutral
2918	contradiction
2919	neutral
2920	contradiction
2921	entailment
2922	entailment
2923	entailment
2924	neutral
2925	neutral
2926	neutral
2927	contradiction
2928	entailment
2929	entailment
2930	neutral
2931	neutral
2932	neutral
2933	entailment
2934	neutral
2935	entailment
2936	entailment
2937	neutral
2938	neutral
2939	neutral
2940	neutral
2941	entailment
2942	contradiction
2943	neutral
2944	neutral
2945	contradiction
2946	contradiction
2947	neutral
2948	neutral
2949	entailment
2950	entailment
2951	neutral
2952	entailment
2953	entailment
2954	contradiction
2955	neutral
2956	contradiction
2957	entailment
2958	neutral
2959	neutral
2960	contradiction
2961	entailment
2962	entailment
2963	contradiction
2964	contradiction
2965	entailment
2966	entailment
2967	neutral
2968	entailment
2969	neutral
2970	neutral
2971	neutral
2972	entailment
2973	contradiction
2974	entailment
2975	neutral
2976	entailment
2977	entailment
2978	contradiction
2979	entailment
2980	neutral
2981	neutral
2982	entailment
2983	neutral
2984	contradiction
2985	entailment
2986	entailment
2987	contradiction
2988	entailment
2989	neutral
2990	entailment
2991	contradiction
2992	neutral
2993	contradiction
2994	entailment
2995	entailment
2996	contradiction
2997	neutral
2998	contradiction
2999	neutral
3000	entailment
3001	contradiction
3002	neutral
3003	contradiction
3004	entailment
3005	contradiction
3006	neutral
3007	neutral
3008	neutral
3009	contradiction
3010	entailment
3011	contradiction
3012	entailment
3013	contradiction
3014	neutral
3015	entailment
3016	contradiction
3017	neutral
3018	entailment
3019	entailment
3020	neutral
3021	neutral
3022	entailment
3023	entailment
3024	entailment
3025	contradiction
3026	contradiction
3027	neutral
3028	neutral
3029	entailment
3030	neutral
3031	neutral
3032	entailment
3033	contradiction
3034	entailment
3035	contradiction
3036	entailment
3037	neutral
3038	neutral
3039	entailment
3040	contradiction
3041	entailment
3042	entailment
3043	contradiction
3044	contradiction
3045	neutral
3046	entailment
3047	neutral
3048	neutral
3049	neutral
3050	neutral
3051	contradiction
3052	contradiction
3053	neutral
3054	contradiction
3055	neutral
3056	contradiction
3057	contradiction
3058	contradiction
3059	entailment
3060	contradiction
3061	neutral
3062	neutral
3063	entailment
3064	entailment
3065	entailment
3066	neutral
3067	neutral
3068	entailment
3069	neutral
3070	neutral
3071	entailment
3072	entailment
3073	contradiction
3074	entailment
3075	contradiction
3076	contradiction
3077	entailment
3078	neutral
3079	contradiction
3080	entailment
3081	contradiction
3082	contradiction
3083	entailment
3084	neutral
3085	entailment
3086	entailment
3087	neutral
3088	contradiction
3089	contradiction
3090	contradiction
3091	neutral
3092	contradiction
3093	contradiction
3094	entailment
3095	neutral
3096	entailment
3097	contradiction
3098	contradiction
3099	contradiction
3100	neutral
3101	entailment
3102	neutral
3103	contradiction
3104	contradiction
3105	contradiction
3106	contradiction
3107	neutral
3108	entailment
3109	neutral
3110	neutral
3111	neutral
3112	entailment
3113	neutral
3114	contradiction
3115	neutral
3116	neutral
3117	entailment
3118	entailment
3119	entailment
3120	neutral
3121	entailment
3122	neutral
3123	entailment
3124	contradiction
3125	entailment
3126	contradiction
3127	contradiction
3128	neutral
3129	entailment
3130	entailment
3131	neutral
3132	neutral
3133	entailment
3134	neutral
3135	neutral
3136	neutral
3137	contradiction
3138	neutral
3139	contradiction
3140	entailment
3141	neutral
3142	contradiction
3143	neutral
3144	neutral
3145	contradiction
3146	entailment
3147	entailment
3148	neutral
3149	contradiction
3150	contradiction
3151	entailment
3152	neutral
3153	neutral
3154	entailment
3155	neutral
3156	neutral
3157	entailment
3158	neutral
3159	entailment
3160	entailment
3161	contradiction
3162	entailment
3163	entailment
3164	entailment
3165	entailment
3166	contradiction
3167	neutral
3168	contradiction
3169	entailment
3170	entailment
3171	contradiction
3172	entailment
3173	entailment
3174	neutral
3175	contradiction
3176	contradiction
3177	contradiction
3178	entailment
3179	contradiction
3180	entailment
3181	entailment
3182	entailment
3183	entailment
3184	neutral
3185	neutral
3186	neutral
3187	neutral
3188	neutral
3189	entailment
3190	neutral
3191	neutral
3192	neutral
3193	entailment
3194	entailment
3195	neutral
3196	entailment
3197	contradiction
3198	neutral
3199	neutral
3200	contradiction
3201	entailment
3202	entailment
3203	neutral
3204	contradiction
3205	contradiction
3206	neutral
3207	entailment
3208	contradiction
3209	entailment
3210	neutral
3211	contradiction
3212	entailment
3213	contradiction
3214	entailment
3215	entailment
3216	entailment
3217	entailment
3218	entailment
3219	contradiction
3220	contradiction
3221	entailment
3222	contradiction
3223	contradiction
3224	entailment
3225	contradiction
3226	neutral
3227	neutral
3228	entailment
3229	contradiction
3230	neutral
3231	neutral
3232	entailment
3233	contradiction
3234	neutral
3235	entailment
3236	contradiction
3237	entailment
3238	neutral
3239	contradiction
3240	contradiction
3241	contradiction
3242	contradiction
3243	entailment
3244	contradiction
3245	neutral
3246	contradiction
3247	neutral
3248	contradiction
3249	entailment
3250	neutral
3251	contradiction
3252	neutral
3253	contradiction
3254	entailment
3255	contradiction
3256	neutral
3257	neutral
3258	neutral
3259	contradiction
3260	neutral
3261	contradiction
3262	contradiction
3263	contradiction
3264	neutral
3265	contradiction
3266	entailment
3267	neutral
3268	entailment
3269	neutral
3270	entailment
3271	contradiction
3272	neutral
3273	contradiction
3274	neutral
3275	contradiction
3276	neutral
3277	entailment
3278	entailment
3279	contradiction
3280	neutral
3281	neutral
3282	entailment
3283	contradiction
3284	neutral
3285	neutral
3286	neutral
3287	entailment
3288	neutral
3289	entailment
3290	contradiction
3291	entailment
3292	contradiction
3293	entailment
3294	neutral
3295	neutral
3296	entailment
3297	neutral
3298	neutral
3299	entailment
3300	neutral
3301	neutral
3302	contradiction
3303	neutral
3304	neutral
3305	entailment
3306	contradiction
3307	entailment
3308	neutral
3309	neutral
3310	entailment
3311	neutral
3312	entailment
3313	neutral
3314	neutral
3315	contradiction
3316	entailment
3317	contradiction
3318	entailment
3319	entailment
3320	neutral
3321	contradiction
3322	entailment
3323	neutral
3324	neutral
3325	contradiction
3326	neutral
3327	entailment
3328	neutral
3329	neutral
3330	entailment
3331	entailment
3332	neutral
3333	neutral
3334	entailment
3335	entailment
3336	neutral
3337	entailment
3338	neutral
3339	contradiction
3340	contradiction
3341	entailment
3342	contradiction
3343	neutral
3344	neutral
3345	neutral
3346	entailment
3347	contradiction
3348	contradiction
3349	entailment
3350	neutral
3351	contradiction
3352	entailment
3353	entailment
3354	contradiction
3355	entailment
3356	entailment
3357	contradiction
3358	entailment
3359	entailment
3360	contradiction
3361	contradiction
3362	neutral
3363	neutral
3364	neutral
3365	entailment
3366	entailment
3367	neutral
3368	neutral
3369	contradiction
3370	contradiction
3371	contradiction
3372	entailment
3373	entailment
3374	entailment
3375	entailment
3376	neutral
3377	contradiction
3378	contradiction
3379	entailment
3380	entailment
3381	entailment
3382	entailment
3383	entailment
3384	contradiction
3385	entailment
3386	neutral
3387	contradiction
3388	neutral
3389	neutral
3390	contradiction
3391	contradiction
3392	neutral
3393	entailment
3394	contradiction
3395	neutral
3396	contradiction
3397	entailment
3398	contradiction
3399	neutral
3400	entailment
3401	entailment
3402	neutral
3403	neutral
3404	neutral
3405	neutral
3406	entailment
3407	neutral
3408	contradiction
3409	neutral
3410	neutral
3411	contradiction
3412	entailment
3413	neutral
3414	contradiction
3415	neutral
3416	neutral
3417	neutral
3418	neutral
3419	contradiction
3420	contradiction
3421	neutral
3422	neutral
3423	entailment
3424	contradiction
3425	neutral
3426	contradiction
3427	neutral
3428	neutral
3429	neutral
3430	contradiction
3431	entailment
3432	entailment
3433	neutral
3434	neutral
3435	neutral
3436	neutral
3437	contradiction
3438	neutral
3439	entailment
3440	neutral
3441	contradiction
3442	contradiction
3443	neutral
3444	contradiction
3445	entailment
3446	entailment
3447	neutral
3448	contradiction
3449	neutral
3450	neutral
3451	neutral
3452	entailment
3453	entailment
3454	entailment
3455	neutral
3456	neutral
3457	neutral
3458	neutral
3459	neutral
3460	entailment
3461	neutral
3462	neutral
3463	neutral
3464	entailment
3465	entailment
3466	entailment
3467	contradiction
3468	contradiction
3469	neutral
3470	entailment
3471	entailment
3472	entailment
3473	entailment
3474	contradiction
3475	entailment
3476	contradiction
3477	neutral
3478	neutral
3479	entailment
3480	neutral
3481	neutral
3482	entailment
3483	neutral
3484	entailment
3485	neutral
3486	contradiction
3487	neutral
3488	contradiction
3489	contradiction
3490	contradiction
3491	neutral
3492	neutral
3493	entailment
3494	contradiction
3495	neutral
3496	contradiction
3497	entailment
3498	neutral
3499	neutral
3500	contradiction
3501	entailment
3502	contradiction
3503	contradiction
3504	neutral
3505	neutral
3506	neutral
3507	neutral
3508	contradiction
3509	neutral
3510	neutral
3511	entailment
3512	entailment
3513	contradiction
3514	entailment
3515	contradiction
3516	neutral
3517	contradiction
3518	contradiction
3519	contradiction
3520	contradiction
3521	contradiction
3522	contradiction
3523	neutral
3524	entailment
3525	entailment
3526	neutral
3527	neutral
3528	contradiction
3529	neutral
3530	neutral
3531	contradiction
3532	neutral
3533	neutral
3534	entailment
3535	entailment
3536	entailment
3537	contradiction
3538	neutral
3539	contradiction
3540	contradiction
3541	neutral
3542	entailment
3543	contradiction
3544	neutral
3545	contradiction
3546	entailment
3547	neutral
3548	neutral
3549	contradiction
3550	contradiction
3551	entailment
3552	neutral
3553	contradiction
3554	neutral
3555	contradiction
3556	contradiction
3557	contradiction
3558	entailment
3559	entailment
3560	contradiction
3561	entailment
3562	neutral
3563	entailment
3564	neutral
3565	neutral
3566	entailment
3567	contradiction
3568	entailment
3569	neutral
3570	contradiction
3571	contradiction
3572	contradiction
3573	entailment
3574	entailment
3575	neutral
3576	neutral
3577	contradiction
3578	neutral
3579	neutral
3580	neutral
3581	contradiction
3582	contradiction
3583	contradiction
3584	entailment
3585	neutral
3586	neutral
3587	contradiction
3588	entailment
3589	contradiction
3590	contradiction
3591	entailment
3592	contradiction
3593	contradiction
3594	neutral
3595	neutral
3596	entailment
3597	entailment
3598	entailment
3599	contradiction
3600	entailment
3601	neutral
3602	contradiction
3603	entailment
3604	contradiction
3605	contradiction
3606	neutral
3607	entailment
3608	contradiction
3609	contradiction
3610	contradiction
3611	neutral
3612	entailment
3613	entailment
3614	contradiction
3615	neutral
3616	contradiction
3617	contradiction
3618	contradiction
3619	neutral
3620	neutral
3621	contradiction
3622	neutral
3623	entailment
3624	contradiction
3625	entailment
3626	neutral
3627	entailment
3628	entailment
3629	contradiction
3630	entailment
3631	neutral
3632	contradiction
3633	neutral
3634	contradiction
3635	contradiction
3636	neutral
3637	neutral
3638	contradiction
3639	neutral
3640	neutral
3641	contradiction
3642	entailment
3643	entailment
3644	neutral
3645	neutral
3646	contradiction
3647	entailment
3648	contradiction
3649	neutral
3650	entailment
3651	neutral
3652	entailment
3653	entailment
3654	neutral
3655	entailment
3656	contradiction
3657	contradiction
3658	neutral
3659	contradiction
3660	entailment
3661	entailment
3662	contradiction
3663	entailment
3664	entailment
3665	contradiction
3666	entailment
3667	entailment
3668	entailment
3669	entailment
3670	contradiction
3671	neutral
3672	neutral
3673	neutral
3674	entailment
3675	contradiction
3676	neutral
3677	neutral
3678	entailment
3679	neutral
3680	entailment
3681	contradiction
3682	entailment
3683	contradiction
3684	entailment
3685	contradiction
3686	contradiction
3687	entailment
3688	contradiction
3689	entailment
3690	entailment
3691	neutral
3692	contradiction
3693	entailment
3694	neutral
3695	contradiction
3696	neutral
3697	contradiction
3698	neutral
3699	contradiction
3700	entailment
3701	neutral
3702	neutral
3703	contradiction
3704	entailment
3705	entailment
3706	neutral
3707	neutral
3708	entailment
3709	entailment
3710	neutral
3711	entailment
3712	contradiction
3713	neutral
3714	entailment
3715	contradiction
3716	entailment
3717	contradiction
3718	contradiction
3719	entailment
3720	entailment
3721	neutral
3722	contradiction
3723	neutral
3724	entailment
3725	neutral
3726	neutral
3727	contradiction
3728	neutral
3729	entailment
3730	entailment
3731	neutral
3732	contradiction
3733	entailment
3734	entailment
3735	neutral
3736	neutral
3737	entailment
3738	entailment
3739	entailment
3740	entailment
3741	contradiction
3742	entailment
3743	entailment
3744	neutral
3745	entailment
3746	entailment
3747	neutral
3748	entailment
3749	neutral
3750	neutral
3751	contradiction
3752	neutral
3753	neutral
3754	neutral
3755	neutral
3756	contradiction
3757	contradiction
3758	neutral
3759	contradiction
3760	entailment
3761	entailment
3762	entailment
3763	contradiction
3764	neutral
3765	contradiction
3766	contradiction
3767	contradiction
3768	entailment
3769	entailment
3770	neutral
3771	entailment
3772	entailment
3773	entailment
3774	neutral
3775	contradiction
3776	contradiction
3777	contradiction
3778	neutral
3779	contradiction
3780	entailment
3781	entailment
3782	entailment
3783	entailment
3784	entailment
3785	entailment
3786	neutral
3787	neutral
3788	entailment
3789	contradiction
3790	entailment
3791	neutral
3792	neutral
3793	neutral
3794	entailment
3795	contradiction
3796	entailment
3797	entailment
3798	contradiction
3799	entailment
3800	entailment
3801	contradiction
3802	entailment
3803	contradiction
3804	entailment
3805	neutral
3806	contradiction
3807	neutral
3808	entailment
3809	entailment
3810	entailment
3811	neutral
3812	neutral
3813	contradiction
3814	entailment
3815	neutral
3816	neutral
3817	entailment
3818	entailment
3819	contradiction
3820	entailment
3821	neutral
3822	neutral
3823	entailment
3824	entailment
3825	contradiction
3826	entailment
3827	neutral
3828	entailment
3829	contradiction
3830	contradiction
3831	neutral
3832	contradiction
3833	neutral
3834	contradiction
3835	neutral
3836	entailment
3837	neutral
3838	neutral
3839	entailment
3840	entailment
3841	entailment
3842	contradiction
3843	entailment
3844	entailment
3845	entailment
3846	contradiction
3847	contradiction
3848	contradiction
3849	contradiction
3850	contradiction
3851	neutral
3852	neutral
3853	contradiction
3854	neutral
3855	entailment
3856	neutral
3857	contradiction
3858	entailment
3859	entailment
3860	neutral
3861	entailment
3862	neutral
3863	contradiction
3864	contradiction
3865	neutral
3866	neutral
3867	neutral
3868	entailment
3869	contradiction
3870	entailment
3871	contradiction
3872	contradiction
3873	neutral
3874	neutral
3875	neutral
3876	contradiction
3877	entailment
3878	contradiction
3879	contradiction
3880	neutral
3881	entailment
3882	entailment
3883	entailment
3884	entailment
3885	neutral
3886	neutral
3887	neutral
3888	entailment
3889	entailment
3890	contradiction
3891	neutral
3892	neutral
3893	neutral
3894	neutral
3895	contradiction
3896	entailment
3897	entailment
3898	neutral
3899	contradiction
3900	entailment
3901	neutral
3902	neutral
3903	neutral
3904	neutral
3905	entailment
3906	contradiction
3907	entailment
3908	neutral
3909	entailment
3910	entailment
3911	entailment
3912	contradiction
3913	contradiction
3914	entailment
3915	entailment
3916	neutral
3917	entailment
3918	contradiction
3919	neutral
3920	entailment
3921	entailment
3922	entailment
3923	contradiction
3924	entailment
3925	contradiction
3926	contradiction
3927	entailment
3928	neutral
3929	neutral
3930	neutral
3931	neutral
3932	neutral
3933	neutral
3934	entailment
3935	entailment
3936	contradiction
3937	neutral
3938	neutral
3939	contradiction
3940	contradiction
3941	entailment
3942	neutral
3943	neutral
3944	entailment
3945	entailment
3946	neutral
3947	neutral
3948	contradiction
3949	neutral
3950	entailment
3951	neutral
3952	neutral
3953	neutral
3954	contradiction
3955	entailment
3956	contradiction
3957	neutral
3958	entailment
3959	neutral
3960	contradiction
3961	contradiction
3962	neutral
3963	entailment
3964	entailment
3965	contradiction
3966	entailment
3967	contradiction
3968	neutral
3969	neutral
3970	entailment
3971	entailment
3972	contradiction
3973	contradiction
