index	prediction
2061	neutral
2062	contradiction
2063	neutral
2064	entailment
2065	contradiction
2066	contradiction
2067	contradiction
2068	entailment
2069	entailment
2070	contradiction
2071	neutral
2072	neutral
2073	entailment
2074	contradiction
2075	entailment
2076	entailment
2077	contradiction
2078	entailment
2079	neutral
2080	contradiction
2081	entailment
2082	contradiction
2083	neutral
2084	contradiction
2085	entailment
2086	entailment
2087	entailment
2088	entailment
2089	entailment
2090	contradiction
2091	contradiction
2092	neutral
2093	neutral
2094	contradiction
2095	entailment
2096	contradiction
2097	entailment
2098	entailment
2099	neutral
2100	entailment
2101	entailment
2102	entailment
2103	entailment
2104	entailment
2105	neutral
2106	entailment
2107	contradiction
2108	entailment
2109	entailment
2110	entailment
2111	entailment
2112	entailment
2113	contradiction
2114	entailment
2115	contradiction
2116	entailment
2117	neutral
2118	entailment
2119	neutral
2120	neutral
2121	neutral
2122	contradiction
2123	neutral
2124	entailment
2125	contradiction
2126	neutral
2127	contradiction
2128	neutral
2129	neutral
2130	entailment
2131	entailment
2132	neutral
2133	neutral
2134	contradiction
2135	entailment
2136	entailment
2137	neutral
2138	entailment
2139	contradiction
2140	entailment
2141	contradiction
2142	entailment
2143	contradiction
2144	neutral
2145	contradiction
2146	entailment
2147	entailment
2148	neutral
2149	neutral
2150	contradiction
2151	contradiction
2152	contradiction
2153	neutral
2154	neutral
2155	neutral
2156	neutral
2157	neutral
2158	neutral
2159	contradiction
2160	neutral
2161	neutral
2162	entailment
2163	entailment
2164	contradiction
2165	neutral
2166	contradiction
2167	neutral
2168	entailment
2169	entailment
2170	neutral
2171	neutral
2172	neutral
2173	neutral
2174	entailment
2175	entailment
2176	contradiction
2177	entailment
2178	neutral
2179	contradiction
2180	entailment
2181	contradiction
2182	entailment
2183	contradiction
2184	neutral
2185	neutral
2186	entailment
2187	entailment
2188	entailment
2189	contradiction
2190	neutral
2191	entailment
2192	neutral
2193	entailment
2194	contradiction
2195	contradiction
2196	entailment
2197	neutral
2198	entailment
2199	entailment
2200	neutral
2201	neutral
2202	contradiction
2203	neutral
2204	neutral
2205	contradiction
2206	entailment
2207	entailment
2208	neutral
2209	entailment
2210	contradiction
2211	contradiction
2212	entailment
2213	entailment
2214	contradiction
2215	contradiction
2216	neutral
2217	contradiction
2218	contradiction
2219	neutral
2220	neutral
2221	contradiction
2222	neutral
2223	neutral
2224	entailment
2225	contradiction
2226	contradiction
2227	entailment
2228	contradiction
2229	neutral
2230	neutral
2231	contradiction
2232	neutral
2233	contradiction
2234	neutral
2235	entailment
2236	contradiction
2237	contradiction
2238	neutral
2239	entailment
2240	neutral
2241	entailment
2242	contradiction
2243	entailment
2244	neutral
2245	entailment
2246	neutral
2247	contradiction
2248	entailment
2249	entailment
2250	neutral
2251	neutral
2252	neutral
2253	contradiction
2254	neutral
2255	entailment
2256	entailment
2257	entailment
2258	contradiction
2259	entailment
2260	contradiction
2261	entailment
2262	entailment
2263	contradiction
2264	neutral
2265	entailment
2266	entailment
2267	neutral
2268	entailment
2269	contradiction
2270	entailment
2271	entailment
2272	entailment
2273	neutral
2274	neutral
2275	neutral
2276	neutral
2277	entailment
2278	entailment
2279	entailment
2280	contradiction
2281	contradiction
2282	contradiction
2283	contradiction
2284	neutral
2285	neutral
2286	entailment
2287	entailment
2288	entailment
2289	neutral
2290	entailment
2291	neutral
2292	entailment
2293	entailment
2294	entailment
2295	entailment
2296	neutral
2297	neutral
2298	contradiction
2299	neutral
2300	neutral
2301	contradiction
2302	entailment
2303	contradiction
2304	entailment
2305	contradiction
2306	neutral
2307	contradiction
2308	entailment
2309	entailment
2310	entailment
2311	contradiction
2312	entailment
2313	contradiction
2314	contradiction
2315	entailment
2316	contradiction
2317	contradiction
2318	entailment
2319	entailment
2320	neutral
2321	entailment
2322	neutral
2323	contradiction
2324	neutral
2325	contradiction
2326	entailment
2327	contradiction
2328	entailment
2329	neutral
2330	contradiction
2331	entailment
2332	entailment
2333	contradiction
2334	entailment
2335	entailment
2336	contradiction
2337	contradiction
2338	entailment
2339	neutral
2340	neutral
2341	contradiction
2342	entailment
2343	entailment
2344	neutral
2345	neutral
2346	neutral
2347	neutral
2348	entailment
2349	entailment
2350	neutral
2351	contradiction
2352	entailment
2353	contradiction
2354	entailment
2355	entailment
2356	contradiction
2357	contradiction
2358	neutral
2359	entailment
2360	neutral
2361	contradiction
2362	entailment
2363	entailment
2364	entailment
2365	neutral
2366	entailment
2367	neutral
2368	entailment
2369	entailment
2370	entailment
2371	contradiction
2372	neutral
2373	contradiction
2374	neutral
2375	contradiction
2376	neutral
2377	entailment
2378	contradiction
2379	contradiction
2380	entailment
2381	neutral
2382	contradiction
2383	contradiction
2384	contradiction
2385	neutral
2386	neutral
2387	entailment
2388	neutral
2389	neutral
2390	neutral
2391	contradiction
2392	contradiction
2393	entailment
2394	contradiction
2395	contradiction
2396	entailment
2397	contradiction
2398	neutral
2399	neutral
2400	contradiction
2401	neutral
2402	entailment
2403	entailment
2404	contradiction
2405	entailment
2406	entailment
2407	contradiction
2408	neutral
2409	contradiction
2410	entailment
2411	contradiction
2412	contradiction
2413	entailment
2414	neutral
2415	entailment
2416	neutral
2417	contradiction
2418	contradiction
2419	neutral
2420	contradiction
2421	entailment
2422	entailment
2423	entailment
2424	contradiction
2425	entailment
2426	entailment
2427	neutral
2428	contradiction
2429	entailment
2430	entailment
2431	entailment
2432	entailment
2433	neutral
2434	entailment
2435	entailment
2436	entailment
2437	entailment
2438	entailment
2439	contradiction
2440	entailment
2441	neutral
2442	entailment
2443	contradiction
2444	entailment
2445	entailment
2446	neutral
2447	neutral
2448	entailment
2449	neutral
2450	entailment
2451	neutral
2452	entailment
2453	entailment
2454	entailment
2455	entailment
2456	entailment
2457	entailment
2458	entailment
2459	entailment
2460	entailment
2461	neutral
2462	neutral
2463	entailment
2464	neutral
2465	neutral
2466	contradiction
2467	neutral
2468	neutral
2469	contradiction
2470	neutral
2471	entailment
2472	entailment
2473	entailment
2474	neutral
2475	entailment
2476	entailment
2477	entailment
2478	entailment
2479	contradiction
2480	contradiction
2481	entailment
2482	neutral
2483	contradiction
2484	entailment
2485	neutral
2486	neutral
2487	entailment
2488	neutral
2489	entailment
2490	neutral
2491	neutral
2492	contradiction
2493	entailment
2494	neutral
2495	entailment
2496	contradiction
2497	neutral
2498	entailment
2499	neutral
2500	neutral
2501	neutral
2502	entailment
2503	neutral
2504	entailment
2505	neutral
2506	contradiction
2507	entailment
2508	contradiction
2509	contradiction
2510	contradiction
2511	entailment
2512	entailment
2513	entailment
2514	entailment
2515	neutral
2516	entailment
2517	neutral
2518	entailment
2519	neutral
2520	contradiction
2521	neutral
2522	neutral
2523	entailment
2524	entailment
2525	neutral
2526	neutral
2527	neutral
2528	neutral
2529	neutral
2530	entailment
2531	entailment
2532	neutral
2533	contradiction
2534	contradiction
2535	contradiction
2536	neutral
2537	neutral
2538	neutral
2539	contradiction
2540	neutral
2541	entailment
2542	entailment
2543	contradiction
2544	neutral
2545	neutral
2546	contradiction
2547	contradiction
2548	entailment
2549	contradiction
2550	contradiction
2551	entailment
2552	entailment
2553	neutral
2554	contradiction
2555	entailment
2556	contradiction
2557	entailment
2558	neutral
2559	neutral
2560	contradiction
2561	contradiction
2562	entailment
2563	neutral
2564	neutral
2565	contradiction
2566	neutral
2567	contradiction
2568	entailment
2569	entailment
2570	entailment
2571	contradiction
2572	entailment
2573	entailment
2574	neutral
2575	contradiction
2576	entailment
2577	neutral
2578	contradiction
2579	contradiction
2580	contradiction
2581	contradiction
2582	entailment
2583	entailment
2584	contradiction
2585	contradiction
2586	entailment
2587	neutral
2588	contradiction
2589	neutral
2590	entailment
2591	entailment
2592	contradiction
2593	entailment
2594	contradiction
2595	neutral
2596	entailment
2597	entailment
2598	entailment
2599	entailment
2600	entailment
2601	neutral
2602	contradiction
2603	contradiction
2604	entailment
2605	entailment
2606	neutral
2607	neutral
2608	contradiction
2609	entailment
2610	entailment
2611	entailment
2612	contradiction
2613	neutral
2614	neutral
2615	neutral
2616	contradiction
2617	neutral
2618	entailment
2619	contradiction
2620	neutral
2621	entailment
2622	entailment
2623	neutral
2624	neutral
2625	entailment
2626	contradiction
2627	neutral
2628	neutral
2629	neutral
2630	entailment
2631	contradiction
2632	entailment
2633	entailment
2634	entailment
2635	entailment
2636	entailment
2637	entailment
2638	contradiction
2639	contradiction
2640	entailment
2641	entailment
2642	entailment
2643	neutral
2644	entailment
2645	neutral
2646	contradiction
2647	entailment
2648	contradiction
2649	neutral
2650	entailment
2651	contradiction
2652	contradiction
2653	contradiction
2654	entailment
2655	neutral
2656	neutral
2657	entailment
2658	entailment
2659	entailment
2660	contradiction
2661	entailment
2662	contradiction
2663	entailment
2664	contradiction
2665	contradiction
2666	contradiction
2667	neutral
2668	entailment
2669	entailment
2670	neutral
2671	entailment
2672	neutral
2673	entailment
2674	entailment
2675	contradiction
2676	contradiction
2677	neutral
2678	neutral
2679	entailment
2680	contradiction
2681	neutral
2682	neutral
2683	neutral
2684	contradiction
2685	neutral
2686	neutral
2687	neutral
2688	contradiction
2689	entailment
2690	contradiction
2691	entailment
2692	entailment
2693	entailment
2694	entailment
2695	contradiction
2696	contradiction
2697	neutral
2698	entailment
2699	entailment
2700	entailment
2701	contradiction
2702	contradiction
2703	entailment
2704	neutral
2705	neutral
2706	contradiction
2707	contradiction
2708	neutral
2709	entailment
2710	neutral
2711	neutral
2712	entailment
2713	entailment
2714	neutral
2715	neutral
2716	contradiction
2717	contradiction
2718	entailment
2719	neutral
2720	contradiction
2721	neutral
2722	entailment
2723	entailment
2724	entailment
2725	entailment
2726	contradiction
2727	neutral
2728	entailment
2729	neutral
2730	neutral
2731	neutral
2732	contradiction
2733	entailment
2734	neutral
2735	entailment
2736	entailment
2737	contradiction
2738	entailment
2739	neutral
2740	entailment
2741	neutral
2742	entailment
2743	entailment
2744	neutral
2745	neutral
2746	contradiction
2747	contradiction
2748	neutral
2749	neutral
2750	contradiction
2751	contradiction
2752	entailment
2753	entailment
2754	entailment
2755	entailment
2756	neutral
2757	contradiction
2758	entailment
2759	neutral
2760	entailment
2761	contradiction
2762	neutral
2763	contradiction
2764	entailment
2765	entailment
2766	entailment
2767	neutral
2768	entailment
2769	neutral
2770	entailment
2771	contradiction
2772	neutral
2773	entailment
2774	entailment
2775	contradiction
2776	entailment
2777	contradiction
2778	entailment
2779	entailment
2780	entailment
2781	entailment
2782	entailment
2783	entailment
2784	contradiction
2785	neutral
2786	entailment
2787	neutral
2788	entailment
2789	entailment
2790	entailment
2791	entailment
2792	neutral
2793	contradiction
2794	neutral
2795	contradiction
2796	neutral
2797	neutral
2798	contradiction
2799	entailment
2800	neutral
2801	neutral
2802	contradiction
2803	entailment
2804	contradiction
2805	entailment
2806	neutral
2807	neutral
2808	neutral
2809	entailment
2810	entailment
2811	entailment
2812	contradiction
2813	contradiction
2814	contradiction
2815	neutral
2816	entailment
2817	entailment
2818	neutral
2819	contradiction
2820	entailment
2821	neutral
2822	neutral
2823	neutral
2824	entailment
2825	contradiction
2826	entailment
2827	contradiction
2828	neutral
2829	entailment
2830	neutral
2831	neutral
2832	neutral
2833	contradiction
2834	neutral
2835	neutral
2836	neutral
2837	neutral
2838	entailment
2839	entailment
2840	neutral
2841	neutral
2842	entailment
2843	contradiction
2844	entailment
2845	neutral
2846	neutral
2847	entailment
2848	neutral
2849	entailment
2850	contradiction
2851	contradiction
2852	entailment
2853	contradiction
2854	entailment
2855	neutral
2856	contradiction
2857	contradiction
2858	entailment
2859	entailment
2860	neutral
2861	entailment
2862	contradiction
2863	contradiction
2864	entailment
2865	entailment
2866	neutral
2867	entailment
2868	neutral
2869	neutral
2870	entailment
2871	contradiction
2872	contradiction
2873	contradiction
2874	neutral
2875	entailment
2876	neutral
2877	neutral
2878	entailment
2879	contradiction
2880	entailment
2881	entailment
2882	contradiction
2883	neutral
2884	neutral
2885	contradiction
2886	contradiction
2887	neutral
2888	entailment
2889	entailment
2890	contradiction
2891	entailment
2892	neutral
2893	neutral
2894	entailment
2895	entailment
2896	neutral
2897	contradiction
2898	neutral
2899	contradiction
2900	entailment
2901	entailment
2902	neutral
2903	neutral
2904	contradiction
2905	entailment
2906	entailment
2907	contradiction
2908	entailment
2909	contradiction
2910	entailment
2911	neutral
2912	entailment
2913	neutral
2914	neutral
2915	entailment
2916	contradiction
2917	entailment
2918	neutral
2919	neutral
2920	entailment
2921	neutral
2922	neutral
2923	neutral
2924	contradiction
2925	entailment
2926	entailment
2927	contradiction
2928	entailment
2929	contradiction
2930	entailment
2931	entailment
2932	entailment
2933	neutral
2934	entailment
2935	entailment
2936	contradiction
2937	neutral
2938	neutral
2939	contradiction
2940	entailment
2941	entailment
2942	neutral
2943	contradiction
2944	entailment
2945	contradiction
2946	contradiction
2947	contradiction
2948	entailment
2949	entailment
2950	neutral
2951	contradiction
2952	entailment
2953	neutral
2954	contradiction
2955	neutral
2956	contradiction
2957	entailment
2958	entailment
2959	neutral
2960	entailment
2961	entailment
2962	entailment
2963	neutral
2964	entailment
2965	entailment
2966	entailment
2967	contradiction
2968	entailment
2969	entailment
2970	entailment
2971	neutral
2972	contradiction
2973	neutral
2974	neutral
2975	entailment
2976	entailment
2977	neutral
2978	contradiction
2979	contradiction
2980	contradiction
2981	contradiction
2982	entailment
2983	neutral
2984	neutral
2985	neutral
2986	entailment
2987	neutral
2988	entailment
2989	neutral
2990	contradiction
2991	neutral
2992	neutral
2993	neutral
2994	entailment
2995	entailment
2996	contradiction
2997	neutral
2998	neutral
2999	entailment
3000	entailment
3001	contradiction
3002	entailment
3003	neutral
3004	entailment
3005	entailment
3006	contradiction
3007	entailment
3008	entailment
3009	contradiction
3010	neutral
3011	entailment
3012	neutral
3013	neutral
3014	entailment
3015	entailment
3016	neutral
3017	neutral
3018	contradiction
3019	entailment
3020	neutral
3021	entailment
3022	entailment
3023	entailment
3024	entailment
3025	entailment
3026	contradiction
3027	entailment
3028	entailment
3029	entailment
3030	entailment
3031	contradiction
3032	entailment
3033	entailment
3034	neutral
3035	neutral
3036	contradiction
3037	neutral
3038	entailment
3039	entailment
3040	neutral
3041	contradiction
3042	neutral
3043	contradiction
3044	neutral
3045	neutral
3046	contradiction
3047	entailment
3048	contradiction
3049	entailment
3050	neutral
3051	entailment
3052	entailment
3053	entailment
3054	neutral
3055	neutral
3056	entailment
3057	entailment
3058	neutral
3059	entailment
3060	neutral
3061	entailment
3062	entailment
3063	entailment
3064	neutral
3065	neutral
3066	neutral
3067	contradiction
3068	neutral
3069	entailment
3070	neutral
3071	contradiction
3072	neutral
3073	entailment
3074	entailment
3075	contradiction
3076	contradiction
3077	contradiction
3078	entailment
3079	contradiction
3080	neutral
3081	neutral
3082	contradiction
3083	neutral
3084	entailment
3085	contradiction
3086	contradiction
3087	neutral
3088	entailment
3089	entailment
3090	entailment
3091	contradiction
3092	neutral
3093	entailment
3094	entailment
3095	neutral
3096	neutral
3097	entailment
3098	entailment
3099	entailment
3100	neutral
3101	entailment
3102	contradiction
3103	entailment
3104	neutral
3105	entailment
3106	neutral
3107	entailment
3108	neutral
3109	contradiction
3110	entailment
3111	entailment
3112	entailment
3113	contradiction
3114	entailment
3115	contradiction
3116	entailment
3117	neutral
3118	contradiction
3119	neutral
3120	entailment
3121	neutral
3122	neutral
3123	entailment
3124	entailment
3125	contradiction
3126	entailment
3127	contradiction
3128	contradiction
3129	entailment
3130	contradiction
3131	entailment
3132	contradiction
3133	contradiction
3134	neutral
3135	contradiction
3136	neutral
3137	entailment
3138	neutral
3139	contradiction
3140	contradiction
3141	entailment
3142	entailment
3143	contradiction
3144	contradiction
3145	entailment
3146	entailment
3147	neutral
3148	neutral
3149	neutral
3150	entailment
3151	entailment
3152	neutral
3153	entailment
3154	entailment
3155	contradiction
3156	neutral
3157	contradiction
3158	neutral
3159	contradiction
3160	contradiction
3161	neutral
3162	entailment
3163	contradiction
3164	entailment
3165	neutral
3166	neutral
3167	entailment
3168	entailment
3169	contradiction
3170	contradiction
3171	neutral
3172	entailment
3173	entailment
3174	neutral
3175	contradiction
3176	entailment
3177	contradiction
3178	entailment
3179	neutral
3180	entailment
3181	entailment
3182	entailment
3183	contradiction
3184	entailment
3185	neutral
3186	neutral
3187	neutral
3188	neutral
3189	neutral
3190	contradiction
3191	neutral
3192	entailment
3193	contradiction
3194	neutral
3195	contradiction
3196	entailment
3197	entailment
3198	entailment
3199	entailment
3200	entailment
3201	neutral
3202	entailment
3203	contradiction
3204	entailment
3205	neutral
3206	neutral
3207	entailment
3208	entailment
3209	entailment
3210	entailment
3211	neutral
3212	entailment
3213	entailment
3214	neutral
3215	entailment
3216	neutral
3217	neutral
3218	neutral
3219	entailment
3220	entailment
3221	entailment
3222	neutral
3223	neutral
3224	contradiction
3225	contradiction
3226	contradiction
3227	contradiction
3228	entailment
3229	contradiction
3230	contradiction
3231	contradiction
3232	entailment
3233	contradiction
3234	neutral
3235	neutral
3236	neutral
3237	entailment
3238	entailment
3239	neutral
3240	entailment
3241	neutral
3242	entailment
3243	entailment
3244	neutral
3245	entailment
3246	neutral
3247	entailment
3248	neutral
3249	entailment
3250	neutral
3251	neutral
3252	entailment
3253	contradiction
3254	neutral
3255	neutral
3256	neutral
3257	entailment
3258	neutral
3259	entailment
3260	neutral
3261	neutral
3262	neutral
3263	neutral
3264	entailment
3265	contradiction
3266	entailment
3267	neutral
3268	entailment
3269	neutral
3270	contradiction
3271	contradiction
3272	entailment
3273	entailment
3274	neutral
3275	entailment
3276	entailment
3277	entailment
3278	neutral
3279	entailment
3280	contradiction
3281	entailment
3282	contradiction
3283	neutral
3284	neutral
3285	entailment
3286	neutral
3287	entailment
3288	contradiction
3289	neutral
3290	entailment
3291	entailment
3292	neutral
3293	neutral
3294	entailment
3295	entailment
3296	entailment
3297	entailment
3298	entailment
3299	entailment
3300	neutral
3301	contradiction
3302	neutral
3303	contradiction
3304	entailment
3305	contradiction
3306	contradiction
3307	entailment
3308	entailment
3309	entailment
3310	entailment
3311	contradiction
3312	neutral
3313	contradiction
3314	entailment
3315	entailment
3316	entailment
3317	entailment
3318	entailment
3319	contradiction
3320	neutral
3321	neutral
3322	neutral
3323	neutral
3324	contradiction
3325	neutral
3326	entailment
3327	neutral
3328	entailment
3329	contradiction
3330	neutral
3331	neutral
3332	neutral
3333	neutral
3334	entailment
3335	entailment
3336	neutral
3337	neutral
3338	neutral
3339	entailment
3340	neutral
3341	contradiction
3342	entailment
3343	contradiction
3344	entailment
3345	contradiction
3346	entailment
3347	contradiction
3348	entailment
3349	entailment
3350	entailment
3351	entailment
3352	neutral
3353	entailment
3354	neutral
3355	neutral
3356	entailment
3357	neutral
3358	contradiction
3359	contradiction
3360	contradiction
3361	entailment
3362	neutral
3363	neutral
3364	neutral
3365	contradiction
3366	contradiction
3367	entailment
3368	neutral
3369	entailment
3370	entailment
3371	contradiction
3372	entailment
3373	neutral
3374	contradiction
3375	entailment
3376	entailment
3377	contradiction
3378	neutral
3379	contradiction
3380	entailment
3381	entailment
3382	contradiction
3383	contradiction
3384	contradiction
3385	contradiction
3386	neutral
3387	contradiction
3388	entailment
3389	neutral
3390	entailment
3391	contradiction
3392	neutral
3393	entailment
3394	entailment
3395	neutral
3396	neutral
3397	entailment
3398	neutral
3399	contradiction
3400	entailment
3401	neutral
3402	entailment
3403	neutral
3404	neutral
3405	entailment
3406	neutral
3407	entailment
3408	contradiction
3409	entailment
3410	neutral
3411	neutral
3412	entailment
3413	neutral
3414	entailment
3415	contradiction
3416	entailment
3417	entailment
3418	entailment
3419	entailment
3420	entailment
3421	neutral
3422	contradiction
3423	contradiction
3424	neutral
3425	entailment
3426	entailment
3427	neutral
3428	entailment
3429	entailment
3430	contradiction
3431	contradiction
3432	neutral
3433	entailment
3434	contradiction
3435	entailment
3436	neutral
3437	neutral
3438	entailment
3439	entailment
3440	entailment
3441	entailment
3442	entailment
3443	entailment
3444	entailment
3445	neutral
3446	neutral
3447	entailment
3448	neutral
3449	contradiction
3450	contradiction
3451	entailment
3452	entailment
3453	contradiction
3454	entailment
3455	entailment
3456	entailment
3457	entailment
3458	contradiction
3459	entailment
3460	neutral
3461	neutral
3462	neutral
3463	neutral
3464	contradiction
3465	neutral
3466	contradiction
3467	entailment
3468	entailment
3469	contradiction
3470	entailment
3471	entailment
3472	entailment
3473	entailment
3474	entailment
3475	contradiction
3476	entailment
3477	neutral
3478	neutral
3479	entailment
3480	contradiction
3481	neutral
3482	entailment
3483	neutral
3484	entailment
3485	entailment
3486	contradiction
3487	neutral
3488	neutral
3489	entailment
3490	contradiction
3491	entailment
3492	contradiction
3493	entailment
3494	entailment
3495	neutral
3496	contradiction
3497	entailment
3498	neutral
3499	contradiction
3500	contradiction
3501	neutral
3502	contradiction
3503	entailment
3504	neutral
3505	neutral
3506	contradiction
3507	entailment
3508	contradiction
3509	neutral
3510	contradiction
3511	neutral
3512	contradiction
3513	contradiction
3514	contradiction
3515	neutral
3516	contradiction
3517	neutral
3518	contradiction
3519	neutral
3520	entailment
3521	neutral
3522	neutral
3523	neutral
3524	entailment
3525	entailment
3526	entailment
3527	entailment
3528	contradiction
3529	neutral
3530	contradiction
3531	entailment
3532	neutral
3533	contradiction
3534	entailment
3535	neutral
3536	entailment
3537	contradiction
3538	contradiction
3539	neutral
3540	entailment
3541	neutral
3542	contradiction
3543	entailment
3544	contradiction
3545	contradiction
3546	neutral
3547	contradiction
3548	entailment
3549	neutral
3550	neutral
3551	entailment
3552	entailment
3553	contradiction
3554	entailment
3555	contradiction
3556	entailment
3557	neutral
3558	entailment
3559	neutral
3560	contradiction
3561	contradiction
3562	neutral
3563	entailment
3564	contradiction
3565	neutral
3566	entailment
3567	entailment
3568	entailment
3569	neutral
3570	neutral
3571	neutral
3572	neutral
3573	neutral
3574	entailment
3575	entailment
3576	entailment
3577	contradiction
3578	contradiction
3579	contradiction
3580	entailment
3581	contradiction
3582	neutral
3583	entailment
3584	entailment
3585	contradiction
3586	contradiction
3587	entailment
3588	contradiction
3589	contradiction
3590	entailment
3591	neutral
3592	contradiction
3593	entailment
3594	contradiction
3595	entailment
3596	entailment
3597	neutral
3598	entailment
3599	entailment
3600	contradiction
3601	entailment
3602	entailment
3603	neutral
3604	contradiction
3605	entailment
3606	entailment
3607	neutral
3608	entailment
3609	entailment
3610	neutral
3611	neutral
3612	entailment
3613	contradiction
3614	neutral
3615	entailment
3616	entailment
3617	contradiction
3618	neutral
3619	contradiction
3620	entailment
3621	contradiction
3622	contradiction
3623	contradiction
3624	contradiction
3625	entailment
3626	entailment
3627	neutral
3628	entailment
3629	contradiction
3630	entailment
3631	entailment
3632	entailment
3633	entailment
3634	entailment
3635	contradiction
3636	entailment
3637	entailment
3638	entailment
3639	contradiction
3640	entailment
3641	neutral
3642	neutral
3643	neutral
3644	neutral
3645	neutral
3646	neutral
3647	contradiction
3648	entailment
3649	neutral
3650	contradiction
3651	neutral
3652	entailment
3653	neutral
3654	neutral
3655	contradiction
3656	neutral
3657	contradiction
3658	entailment
3659	neutral
3660	contradiction
3661	neutral
3662	neutral
3663	contradiction
3664	neutral
3665	contradiction
3666	neutral
3667	entailment
3668	contradiction
3669	contradiction
3670	entailment
3671	neutral
3672	contradiction
3673	entailment
3674	neutral
3675	contradiction
3676	contradiction
3677	neutral
3678	entailment
3679	entailment
3680	neutral
3681	neutral
3682	neutral
3683	contradiction
3684	neutral
3685	entailment
3686	contradiction
3687	entailment
3688	contradiction
3689	neutral
3690	neutral
3691	contradiction
3692	neutral
3693	neutral
3694	neutral
3695	neutral
3696	entailment
3697	entailment
3698	entailment
3699	neutral
3700	entailment
3701	entailment
3702	entailment
3703	entailment
3704	entailment
3705	contradiction
3706	neutral
3707	entailment
3708	entailment
3709	neutral
3710	neutral
3711	entailment
3712	entailment
3713	entailment
3714	entailment
3715	neutral
3716	entailment
3717	contradiction
3718	neutral
3719	entailment
3720	contradiction
3721	neutral
3722	neutral
3723	contradiction
3724	entailment
3725	contradiction
3726	neutral
3727	entailment
3728	neutral
3729	neutral
3730	contradiction
3731	entailment
3732	entailment
3733	neutral
3734	entailment
3735	entailment
3736	entailment
3737	neutral
3738	contradiction
3739	entailment
3740	contradiction
3741	contradiction
3742	contradiction
3743	contradiction
3744	entailment
3745	neutral
3746	entailment
3747	entailment
3748	contradiction
3749	entailment
3750	neutral
3751	entailment
3752	entailment
3753	contradiction
3754	neutral
3755	neutral
3756	contradiction
3757	contradiction
3758	entailment
3759	neutral
3760	contradiction
3761	entailment
3762	contradiction
3763	entailment
3764	contradiction
3765	entailment
3766	neutral
3767	contradiction
3768	entailment
3769	entailment
3770	neutral
3771	neutral
3772	entailment
3773	entailment
3774	contradiction
3775	neutral
3776	neutral
3777	neutral
3778	contradiction
3779	neutral
3780	contradiction
3781	contradiction
3782	neutral
3783	entailment
3784	contradiction
3785	neutral
3786	entailment
3787	contradiction
3788	entailment
3789	contradiction
3790	neutral
3791	neutral
3792	neutral
3793	entailment
3794	contradiction
3795	entailment
3796	entailment
3797	entailment
3798	entailment
3799	entailment
3800	neutral
3801	entailment
3802	entailment
3803	contradiction
3804	contradiction
3805	neutral
3806	neutral
3807	neutral
3808	neutral
3809	neutral
3810	neutral
3811	neutral
3812	entailment
3813	entailment
3814	entailment
3815	entailment
3816	neutral
3817	contradiction
3818	neutral
3819	contradiction
3820	entailment
3821	entailment
3822	contradiction
3823	neutral
3824	neutral
3825	neutral
3826	entailment
3827	contradiction
3828	neutral
3829	entailment
3830	entailment
3831	entailment
3832	entailment
3833	neutral
3834	contradiction
3835	neutral
3836	neutral
3837	entailment
3838	neutral
3839	entailment
3840	neutral
3841	contradiction
3842	contradiction
3843	contradiction
3844	neutral
3845	neutral
3846	neutral
3847	contradiction
3848	entailment
3849	neutral
3850	contradiction
3851	entailment
3852	contradiction
3853	contradiction
3854	neutral
3855	contradiction
3856	contradiction
3857	neutral
3858	neutral
3859	contradiction
3860	contradiction
3861	neutral
3862	entailment
3863	entailment
3864	neutral
3865	neutral
3866	entailment
3867	neutral
3868	entailment
3869	contradiction
3870	neutral
3871	contradiction
3872	entailment
3873	neutral
3874	entailment
3875	contradiction
3876	contradiction
3877	entailment
3878	contradiction
3879	entailment
3880	entailment
3881	contradiction
3882	entailment
3883	contradiction
3884	contradiction
3885	neutral
3886	neutral
3887	neutral
3888	contradiction
3889	entailment
3890	neutral
3891	entailment
3892	entailment
3893	entailment
3894	neutral
3895	neutral
3896	neutral
3897	entailment
3898	entailment
3899	entailment
3900	neutral
3901	contradiction
3902	neutral
3903	contradiction
3904	contradiction
3905	contradiction
3906	contradiction
3907	entailment
3908	entailment
3909	neutral
3910	contradiction
3911	entailment
3912	entailment
3913	contradiction
3914	entailment
3915	neutral
3916	contradiction
3917	neutral
3918	contradiction
3919	entailment
3920	neutral
3921	entailment
3922	contradiction
3923	contradiction
3924	entailment
3925	neutral
3926	entailment
3927	neutral
3928	contradiction
3929	neutral
3930	entailment
3931	entailment
3932	neutral
3933	contradiction
3934	entailment
3935	entailment
3936	neutral
3937	entailment
3938	entailment
3939	contradiction
3940	entailment
3941	contradiction
3942	entailment
3943	neutral
3944	neutral
3945	contradiction
3946	entailment
3947	contradiction
3948	entailment
3949	neutral
3950	neutral
3951	neutral
3952	entailment
3953	entailment
3954	entailment
3955	neutral
3956	neutral
3957	entailment
3958	entailment
3959	neutral
3960	entailment
3961	neutral
3962	contradiction
3963	entailment
3964	entailment
3965	neutral
3966	neutral
3967	contradiction
3968	contradiction
3969	entailment
3970	neutral
3971	neutral
3972	contradiction
3973	neutral
3974	contradiction
3975	contradiction
3976	contradiction
3977	entailment
3978	contradiction
3979	neutral
3980	contradiction
3981	contradiction
3982	entailment
3983	neutral
3984	contradiction
3985	entailment
